barcode,product_name,ingredients,image_url
3600541888555,Fructis Nutri Repair Intense,"AQUA / WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM LAURYL SULFATE, GLYCOL DISTEARATE, SODIUM CHLORIDE, AMODIMETHICONE, PPG-5-CETETH-20, SODIUM BENZOATE, PYRUS MALUS FRUIT EXTRACT  / APPLE FRUIT EXTRACT, SALICYLIC ACID, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, TRIDECETH-6, CARBOMER, NIACINAMIDE, PYRIDOXINE HCI, HEXYL CINNAMAL, LINALOOL, BENZYL ALCOHOL, CITRIC ACID, BENZYL SALICYLATE, CETRIMONIUM CHLORIDE, SACCHARUM OFFICINARUM EXTRACT / SUGAR CANE EXTRACT, BENZYL CINNAMATE, COUMARIN, MACADAMIA TERNIFOLIA SEED OIL, SIMMONDSIA CHINENSIS SEED OIL / JOJOBA SEED OIL, PRUNUS AMYGDALUS DULCIS OIL / SWEET ALMOND OIL, COCOS NUCIFERA OIL / COCONUT OIL, BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER, LIMONENE, FUMARIC ACID, CI 19140 / YELLOW 5, PHENOXYETHANOL, CITRUS LIMON PEEL EXTRACT / LEMON PEEL EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, CI 14700 / RED 4, SODIUM HYDROXIDE, PARFUM / FRAGRANCE. (FIL C185672/1)",
3600541904460,Fructis Force Ultime,"AQUA / WATER, AMMONIUM LAURYL SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, NIACINAMIDE, SACCHARUM OFFICINARUM EXTRACT / SUGAR CANE EXTRACT, SODIUM BENZOATE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, SODIUM HYDROXIDE, PHENOXYETHANOL, SALICYLIC ACID, LIMONENE, CAMELLIA SINENSIS LEAF EXTRACT, BENZOIC ACID, LINALOOL, 2-OLEAMIDO-1?3-OCTADECANEDIOL, PYRUS MALUS EXTRACT / APPLE FRUIT EXTRACT, PYRIDOXINE HCI, CITRIC ACID, CITRONELLOL, CITRUS MEDICA LIMONUM PEEL EXTRACT / LEMON PEEL EXTRACT, HEXYLENE GLYCOL, PARFUM / FRAGRANCE (FIL C179916/1).",
3600541910041,Ultra Doux Le Low Shampoo ,"AQUA/WATER, CETEARYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, COCO-BETAINE, POTATO STARCH MODIFIED, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, TOCOPHEROL, SODIUM CHLORIDE, SODIUM BENZOATE, PHENOXYETHANOL, TRIDECETH-6, POLYQUATERNIUM-7, HELIANTHUS ANNUUS SEED OIL/SUNFLOWER SEED OIL, FUMARIC ACID, LINALOOL, BENZYL ALCOHOL, BENZYL SALICYLATE, AMODIMETHICONE, ISOPROPYL ALCOHOL, ALOE BARBADENSIS LEAF JUICE POWDER, PERSEA GRATISSIMA OIL/AVOCADO OIL, ROSMARINUS OFFICINALIS LEAF EXTRACT/ROSEMARY LEAF EXTRACT, CETYL HYDROXYETHYLCELLULOSE, CITRIC ACID, BUTYLPHENYL METHYLPROPIONAL, CETRIMONIUM CHLORIDE, BUTYROSPERMUM PARKII BUTTER/SHEA BUTTER, COUMARIN, HEXYL CINNAMAL, GLYCERIN, PARFUM/FRAGRANCE. (F.I.L. C185102/2).",
3600541982307,Fructis Anti-Pelliculaire,"AQUA / WATER, SODIUM LAURETH SULFATE, COCO-BETAINE, DIMETHICONE, GLYCERIN, GLYCOL DISTEARATE, SODIUM CHLORIDE, CI 19140 / YELLOW 5, CI 42090 / BLUE 1, NIACINAMIDE, COCAMIDE MIPA, SACCHARUM OFFICINARUM EXTRACT / SUGAR CANE EXTRACT, SODIUM BENZOATE, SODIUM POLYNAPHTHALENESULFONATE, HYDROXYCITRONELLAL, HYDROXYPROPYLTRIMONIUM LEMON PROTEIN, SODIUM HYDROXIDE, PHENOXYETHANOL, SALICYLIC ACID, CELLULOSE GUM, CAMELLIA SINENSIS LEAF EXTRACT, ZINC PYRITHIONE, LINALOOL, BENZYL ALCOHOL, ALPHA-ISOMETHYL IONONE, CARBOMER, PYRUS MALUS FRUIT EXTRACT / APPLE FRUIT EXTRACT, PYRIDOXINE HCL, GERANIOL, CITRIC ACID, CITRUS LIMON PEEL OIL / LEMON PEEL OIL, METHYLISOTHIAZOLINONE, CITRUS LIMON PEEL EXTRACT / LEMON PEEL EXTRACT, LEUCONOSTOC / RADISH ROOT FERMENT FILTRATE, HEXYL CINNAMAL, PARFUM / FRAGRANCE, (F.I.L C191262/1),",
3600542015172,Ultra Doux Shampooing réparation intense Érable Guérisseur,"AQUA / WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM LAURYL SULFATE, GLYCERIN, GLYCOL DISTEARATE, AMODIMETHICONE, SODIUM CHLORIDE, CI 19140 / YELLOW 5, CI 14700 / RED 4, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, COCO-BETAINE, RICINUS COMMUNIS OIL / CASTOR SEED OIL, SODIUM BENZOATE, SODIUM HYDROXIDE, ACER SACCHARUM EXTRACT / SUGAR MAPLE EXTRACT, PPG-5-CETETH-20, TRIDECETH-6, SALICYLIC ACID, FUMARIC ACID, BENZYL SALICYLATE, LINALOOL, BENZYL ALCOHOL, CARBOMER, CARAMEL, CETRIMONIUM CHLORIDE, CITRIC ACID, PRUNUS AMYGDALUS DULCIS OIL / SWEET ALMOND OIL, HEXYL CINNAMAL, PARFUM / FRAGRANCE. (FIL C192075/1).",
3600542016001,Ultra Doux Après-Shampooing Réparation Intense Érable Guérisseur,"AQUA / WATER, CETEARYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, CETYL ESTERS, CI 19140 / YELLOW 5, CI 14700 / RED 4, RICINUS COMMUNIS OIL / CASTOR SEED OIL, ACER SACCHARUM EXTRACT / SUGAR MAPLE EXTRACT, TRIDECETH-6, CHLORHEXIDINE DIGLUCONATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, BENZYL SALICYLATE, LINALOOL, BENZYL ALCOHOL, AMODIMETHICONE, ISOPROPYL ALCOHOL, CARAMEL, CITRIC ACID, CETRIMONIUM CHLORIDE, PRUNUS AMYGDALUS DULCIS OIL / SWEET ALMOND OIL, HEXYL CINNAMAL, PARFUM / FRAGRANCE (F.I.L C192834/1).",
3600542018531,Ambre solaire,OCTYLDODECANOL • CAPRYLIClCAPRlc TRIGLYCERIDE • ct2-15 BENZOATE • • SALICYLATE • BUTYL METHOXYDIBENZOYLMETHANE. ETHYLHEXYL TRIAZONE • Cl 60725 1 VIOLET 2 • • HAEMATOCOCCUS PLUVIAUS PLUVIALIS EXTRACT • BENZYL SALICYLATE • • • BENZYL BENZOATE • • DROMETRIZOLE TRISILOXARE • ROSMARINUS OFFICINALIS LEAF SHEA BUTTER • ASTAXANTHIN •,
3600542032551,Juicy Mask Radiance / Éclat,"Aqua / Water, Hydroxyethyl Urea, Glycerin, Butylene Glycol, Hydroxyethylpiperazine Ethane Sulfonic Acid, Hydroxyethylcellulose, Adenosine, Benzyl Salicylate, Caprylyl Glycol, Carrageenan, CI 19140 / Yellow 5, Citrus Limon Fruit Extract / Lemon Fruit Extract, Disodium EDTA, Glycine, Glycolic Acid, Limonene, Linalool, Phenoxyethanol, PPG-6-Decyltetradeceth-30, Rhamnose, Sodium Hyaluronate, Sodium Hydroxide, Tocopherol, Parfum / Fragrance, (F.I.L. B190595/1)",
3600542074704,Ultra doux shampoing hydratant,"AQUA WATER, SODIUM LAURETH SULFATE, COCO-BETAINE, GLYCERIN, COCAMIDE MIPA, SODIUM CHLORIDE, ALOE BARBADENSIS LEAF JUICE, SODIUM ACETATE, SODIUM HYDROXIDE, COCOS NUCIFERA FRUIT JUICE ISOPROPYL ALCOHOL, CITRIC ACID, POLYQUATERNIUM-1O, HEXYLENE GLYCOL, POTASSIUM SORBATE, SODIUM BENZOATE, SALICYLIC ACID, LINALOOL, COUMARIN, LIMONENE, BENZYL ALCOHOL, BENZYL SALYCILATE, PARFUM / FRAGRANCE",
3600550031201,Narta Anti-transpirant Nord extreme,"Aqua, alcohol denat, aluminum chlorohydrate, parfum, PPG-26-buteth-26, PEG-40 hydrogenated castor oil, linalool, geraniol, eugenol, coumarin, limonene, hydroxyethylcellulose, citronellol, menthoxypropanediol, hexyl cinnamal.",
3600550031379,Anti-Tranpirant Invisible Fraîcheur pure 48H,"AQUA / WATER, ALCOHOL DENAT., ALUMINUM CHLOROHYDRATE, PARFUM / FRAGRANCE, PPG-28-BUTETH-26, PEG-40 HYDROGENATED CASTOR OIL, GERANIOL, LINALOOL, LIMONENE, BENZYL SALICYLATE, BENZYL ALCOHOL (C31771/1).",
3600550034394,Gel coiffant aux vitamines Fixation Béton,"AQUA / WATER, VP/VA COPOLYMER, VP/DIMETHYLAMINOETHYL METHACRYLATE COPOLYMER, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, PEG-40 HYDROGENATED CASTOR OIL, LINALOOL, GERANIOL, NIACINAMIDE, EUGENOL, METHYLISOTHIAZOLINONE, AMYL CINNAMAL, AMINOMETHYL PROPANOL, PHENOXYETHANOL, LIMONÈNE, CAPRYLYL GLYCOL, CITRONELLOL, PANTHENOL, PARFUM / FRAGRANCE. (F.I.L. C43093/1).",http://en.openbeautyfacts.org/images/products/360/055/003/4394/front.5.400.jpg
3600550038071,Eau nettoyante apaisante - solution micellaire,"Aqua/water, hexylene glycol, glycerin, poloxamer 184, dihydrocoleth-30, disodium cocoamphodiacetate, disodium EDTA, panthenol, polyaminopropyl biguanide, propylene glycol, rosa gallica extract/rosa gallica flower extract, parfum/fragrance. (F.I.L B30333/1).",http://en.openbeautyfacts.org/images/products/360/055/003/8071/front.5.400.jpg
3600550038729,Shampooing anti-dessèchement nutri-extrême,"AQUA / WATER, SODIUM LAURETH SULFATE, DIMETHICONE, DISODIUM COCOAMPHODIACETATE, CETYL ALCOHOL, HYDROXYSTEARYL CETYL ETHER, PPG-5-CETETH-20, COCAMIDE MIPA, CARBOMER, GLYCINE, ALPHA-ISOMETHYL IONONE, METHYL COCOATE, SODIUM BENZOATE, SODIUM CHLORIDE, SALICYLIC ACID, VITIS VINIFERA SEED OIL / GRAPE SEED OIL, SODIUM COCOATE, SODIUM HYDROXIDE, COUMARIN, TOCOPHERYL ACETATE, PROPYLENE GLYCOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CITRONELLOL, CITRIC ACID, PANTHENOL, ETHYLHEXYL METHOXYCINNAMATE, BUTYLPHENYL METHYLPROPIONAL, BENZYL BENZOATE, BENZYL SALICYLATE, BENZYL ALCOHOL, PARFUM / FRAGRANCE (F.I.L. C52652/1).",http://en.openbeautyfacts.org/images/products/360/055/003/8729/front.7.400.jpg
3600550038743,Shampooing régulateur Douce Argile,"AQUA / WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, COCAMIDE MIPA, DIMETHICONE, CETYL ALCOHOL, HYDROXYSTEARYL CETYL ETHER, SODIUM CHLORIDE, PPG-5-CETETH-20, CI 19140 / YELLOW 5, CI 42090 / BLUE 1, LINALOOL, CARBOMER, GLYCIN, SODIUM BENZOATE, SALICYLIC ACID, SODIUM HYDROXIDE, KAOLIN, TOCOPHERYL ACETATE, LIMONENE, PROPYLENE GLYCOL, CITRUS AURANTIFOLIA OIL / LIME OIL, CITRAL, CITRIC ACID, LITSEA CUBEBA OIL / LITSEA CUBEBA FRUIT OIL, PANTHENOL, POLYQUATERNIUM-10, BENZYL SALICYLATE, BENZYL ALCOHOL, PARFUM / FRAGRANCE. (F.I.L. C169993/1).",
3600550041330,Après-shampooing crème anti-dessèchement Nutri-Extrême,"AQUA / WATER, DIMETHICONE, CETYL ALCOHOL, DIVINYLDIMETHICONE / DIMETHICONE COPOLYMER, DIPALMITOYLETHYL HYDROXYETHYLMONIUM METHOSULFATE, GLYCINE, CETEARYL ALCOHOL, BEHETRIMONIUM CHLORIDE, ALPHA-ISOMETHYL IONONE, MYRISTYL ALCOHOL, VITIS VINIFERA SEED OIL / GRAPE SEED OIL, COUMARIN, TOCOPHERYL ACETATE, CHLORHEXIDINE DIGLUCONATE, ISOPROPYL ALCOHOL, CETRIMONIUM CHLORIDE, HYDROXYETHYLCELLULOSE, CITRIC ACID, PANTHENOL, CETYL ESTERS, ETHYLHEXYL METHOXYCINNAMATE, BUTYLPHENYL, METHYLPROPIONAL, BENZYL BENZOATE, BENZYL SALICYLATE, BENZYL ALCOHOL, PARFUM / FRAGRANCE. (F.I.L. C46458/4).",
3600550051117,Shampoing très doux à la pomme verte," AQUA / WATER, SODIUM LAURETH SULFATE, SODIUM CHLORIDE, COCO-BETAINE, COCAMIDE MEA, CI 47005 / ACID YELLOW 3, CI 42090 / BLUE 1, GLYCERIN, SODIUM BENZOATE, SALICYLIC ACID, SODIUM HYDROXIDE, CITRIC ACID, PYRUS MALUS (APPLE) FRUIT EXTRACT, HEXYLENE GLYCOL, POLYQUATERNIUM-10, BUTYLPHENYL METHYLPROPIONAL, BENZYL SALICYLATE, BENZYL ALCOHOL, PARFUM / FRAGRANCE, C160825/2.",http://en.openbeautyfacts.org/images/products/360/055/005/1117/front.6.400.jpg
3600550075069,Shampooing nutri-lustrant Mèches lumière,"AQUA / WATER, SODIUM LAURETH SULFATE, COCO-BETAINE, COCAMIDE MIPA, SODIUM CHLORIDE, PPG-5-CETETH-20, PEG-55 PROPYLENE GLYCOL OLEATE, PEG-60 HYDROGENATED CASTOR OIL, CI 19140 / YELLOW 5, CI 14700 / RED 4, LINALOOL, AMODIMETHICONE, METHYL COCOATE, SODIUM BENZOATE, SALICYLIC ACID, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, SODIUM COCOATE, SODIUM HYDROXIDE, PROPYLENE GLYCOL, LAURETH-5 CARBOXYLIC ACID, CITRIC ACID, POLYQUATERNIUM-10, ETHYLHEXYL METHOXYCINNAMATE, BUTYLPHENYL METHYLPROPIONAL, BENZYL SALICYLATE, BENZYL ALCOHOL, PARFUM / FRAGRANCE. (F.I.L. C53741/4).",
3600550079227,Shampooing très doux (+20% gratuit),"AQUA / WATER, SODIUM LAURETH SULFATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, DISODIUM COCOAMPHODIACETATE, POLYSORBATE 20, DISODIUM LAURETH SULFOSUCCINATE, SODIUM CHLORIDE, PEG-7 GLYCERYL COCOATE, PEG-30 GLYCERYL COCOATE, HEXYLENE GLYCOL, CI 47005 / ACID YELLOW 3, LINALOOL, CARAMEL, ALPHA-ISOMETHYL IONONE, SODIUM BENZOATE, SODIUM METHYLPARABEN, SALICYLIC ACID, SODIUM HYDROXIDE, LIMONENE, CITRIC ACID, POLYQUATERNIUM-10, ETHYLPARABEN, PARFUM / FRAGRANCE. (F.I.L C28973/1). ",
3600550100419,Lait démaquillant apaisant,"AQUA / WATER, ETHYLHEXYL PALMITATE, GLYCERIN, CARBOMER, ALLANTOIN, CETEARETH-25, CETEARYL ALCOHOL, DISODIUM COCOAMPHODIACETATE, DISODIUM EDTA, METHYLPARABEN, MYRTRIMONIUM BROMIDE, PROPYLENE GLYCOL, ROSA GALLICA EXTRACT / ROSA GALLICA FLOWER EXTRACT, SODIUM HYDROXIDE, PARFUM / FRAGRANCE. (F.I.L. B53381/2) ",http://en.openbeautyfacts.org/images/products/360/055/010/0419/front.3.400.jpg
3600550100693,Shampooing très doux aux œufs,"AQUA / WATER, SODIUM LAURETH SULFATE, DISODIUM COCOAMPHODIACETATE, GLYCOL DISTEARATE, SODIUM CHLORIDE, HEXYLENE GLYCOL, CI 14700 / RED 4, CI 47005 / ACID YELLOW 3, COCAMIDE MEA, LINALOOL, GERANIOL, CARBOMER, SODIUM BENZOATE, SODIUM METHYLPARABEN, SALICYLIC ACID, SODIUM HYDROXIDE, CHOLESTEROL, OVUM / DRIED EGG YOLK, COUMARIN, LIMONENE, CITRIC ACID, POLYQUATERNIUM-10, ETHYLPARABEN, BENZYL BENZOATE, PARFUM / FRAGRANCE. C28982/1",http://en.openbeautyfacts.org/images/products/360/055/010/0693/front.5.400.jpg
3600550106541,Coquette Pomme,"AQUA/WATER, SODIUM LAURETH SULFATE, SODIUM CHLORIDE, GLYCERIN, COCO-BETAINE, PARFUM/FRAGRANCE, HEXYLENE GLYCOL, DISODIUM EDTA, PROPYLENE GLYCOL, PYRUS MALUS/APPLE FRUIT EXTRACT, POLYQUATERNIUM-7, POTASSIUM SORBATE, SODIUM BENZOATE, CI 19140/YELLOW 5, CI 42090/BLUE 1, CODE F.I.L. C26906/1.",http://en.openbeautyfacts.org/images/products/360/055/010/6541/front.7.400.jpg
3600550135695,Déodorant efficacité 24h Pulpe de Grenade des Açores,"Isobutane, alcohol denat, aqua/water, parfum/fragrance, linalool, geraniol, punica granatum extract, Limonene, citric acid, citronellol, citral, smithsonite/smithsonite extract, benzyl alcohol. (f.i.l c34875/1)",http://en.openbeautyfacts.org/images/products/360/055/013/5695/front.9.400.jpg
3600550153330,Ice Fresh Déodorant 24h ,"PROPYLENE GLYCOL, GLYCERIN, AQUA / WATER, SODIUM STEARATE, STEARETH-100, PARFUM / FRAGRANCE, BEHENETH-10, CI 60730 / EXT. VIOLET 2, CI 61565 / GREEN 6, SODIUM HYDROXIDE, BEHENIC ACID, LIMONENE, MENTHOXYPROPANEDIOL, LINALOOL, MENTHOL, BENZYL SALICYLATE, BENZYL BENZOATE, EDTA, BUTYLPHENYL METHYLPROPIONAL, CITRAL, CITRONELLOL, HEXYL CINNAMAL. (F.I.L. C36435/1).",
3600550153378,Baume énergisant après-rasage + soin visage,"Aqua/Water, Alcohol denat., Glycerin, Bis-PEG-18 Methyl Ether Dimethyl Silane, Cyclohexasiloxane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ascorbyl Glucoside, Caffeine, Ethyl Menthane Carboxamide, Magnesium Gluconate, Sodium Citrate, Sodium Hydroxide, Sodium Polyacrylate, Parfum/Fragance (F.I.L. B51241/1)",http://en.openbeautyfacts.org/images/products/360/055/015/3378/front.6.400.jpg
3600550153415,Shampooing concentré de nutrition nutri-extrême richesse,"AQUA / WATER, SODIUM LAURETH SULFATE, DISODIUM COCOAMPHODIACETATE, GLYCERIN, GLYCOL DISTEARATE, CI 19140 / YELLOW 5, CI 17200 / RED 33, COCAMIDE MEA, SESAMUM INDICUM OIL / SESAME SEED OIL, CARBOMER, ALPHA-ISOMETHYL IONONE, SODIUM CHLORIDE, SODIUM BENZOATE, SALICYLIC ACID, SODIUM HYDROXIDE, COUMARIN, OENOTHERA BIENNIS OIL / EVENING PRIMROSE OIL, CITRONELLOL, CITRIC ACID, HEXYLENE GLYCOL, POLYQUATERNIUM-10, BUTYLPHENYL METHYLPROPIONAL, BENZYL BENZOATE, BENZYL SALICYLATE, BENZYL ALCOHOL, PARFUM / FRAGRANCE. (F.I.L C34440/3)",http://en.openbeautyfacts.org/images/products/360/055/015/3415/front.11.400.jpg
3600550153453,Soin démêlant Nutri-Extrême Richesse,"AQUA / WATER, CETEARYL ALCOHOL, DIPALMITOYLETHYL HYDROXYETHYLMONIUM METHOSULFATE, CETYL ESTERS, BHT, CI 19140 / YELLOW 5, CI 15985 / YELLOW 6, CI 77891 / TITANIUM DIOXIDE, MICA, SESAMUM INDICUM OIL / SESAME SEED OIL, AMODIMETHICONE, TRIDECETH-6, ALPHA-ISOMETHYL IONONE, COUMARIN, OENOTHERA BIENNIS OIL / EVENING PRIMROSE OIL, CHLORHEXIDINE DIGLUCONATE, CETRIMONIUM CHLORIDE, CITRIC ACID, BUTYLPHENYL METHYLPROPIONAL, BENZYL BENZOATE, BENZYL SALICYLATE, BENZYL ALCOHOL, PARFUM / FRAGRANCE. (F.I.L. C34316/4).",
3600550159172,Ushuaia Polynésie,"Aqua, alcohol, propanediol, glyceril caprylate, linalool, aloe barbadensis, vanilla planifolia extract, vanilla planifolia fruit extract, coumarin, limonene, citronellol, citral, xanthan gum, parfum, nerolidol",
3600550159851,"Mixa bébé, Lait de toilette très doux, Maxi format","AQUA (WATER), PARAFFINUM LIQUIDUM (MINERAL OIL), GLYCERIN, PEG-100 STEARATE, GLYCERYL STEARATE, PRUNUS AMYGDALUS DULCIS OIL (SWEET ALMOND OIL), CARBOMER, CHLORHEXIDINE DIGLUCONATE, GLYCINE SOJA OIL (SOYBEAN OIL), PHENOXYETHANOL, SODIUM HYDROXIDE, STEARYL ALCOHOL, TOCOPHEROL, XANTHAN GUM, PARFUM (FRAGRANCE). (F.I.L. B35849/1).",http://en.openbeautyfacts.org/images/products/360/055/015/9851/front.3.400.jpg
3600550164008,Soin protecteur regénérant Thé vert + Vigne rouge régénérante,"Aqua / water, glycerin, caprylic / capric triglyceride, butyrospermum parkii butter / shea butter, prunus armeniaca kernel oil / apricot kernel oil, dicaprylyl ether, dicaprylyl carbonate, myristyl alcohol, cetearyl alcohol, stearyl alcohol, aloe barbadensis / aloe barbadensis leaf juice, benzyl alcohol, camellia sinensis extract / camellia sinensis leaf extract, cetearyl glucoside, glyceryl stearate citrate, limonene, linalool, myristyl glucoside, potassium sorbate, salicylic acid, sodium benzoate, sodium phytate, tocopherol, vitis vinifera (grape) bud extract, xanthan gum, parfum / fragrance. (FIL B36750/1). ",http://en.openbeautyfacts.org/images/products/360/055/016/4008/front.7.400.jpg
3600550166545,Expert lissage+ shampooing professionnel,"AQUA / WATER, SODIUM LAURETH SULFATE, COCO-BETAINE, SODIUM CHLORIDE, GLYCOL DISTEARATE, COCAMIDE MEA, LINALOOL, CARBOMER, ELAEIS GUINEENSIS OIL / PALM OIL, SODIUM BENZOATE, SODIUM METHYLPARABEN, SALICYLIC ACID, SODIUM HYDROXIDE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CITRIC ACID, HEXYLENE GLYCOL, ETHYLPARABEN, HEXYL CINNAMAL, BUTYLPHENYL METHYLPROPIONAL, BENZYL SALICYLATE, BENZYL ALCOHOL, PARFUM / FRAGRANCE. (F.I.L C42368/1).",
3600550166620,Expert Réparation +,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, CoCo-Betaine,  Glycol Distearate, CI 17200, Cocamide Mea, Carbomer, Salicylic Acid, Sodium Benzoate, Arginine, Sodium Hydroxide,  2-Oleamido-1, 3-Octadecanediol, Guar HydroxyPropylTrimonium Chloride, Citric Acid, Hexylene Glycol, Hexyl Cinnamal, Parfum. (F.I.L C164947/2)  .",
3600550166828,Expert Réparation Après-shampooing soin professionnel,"AQUA / WATER, ELAEIS GUINEENSIS OIL / PALM OIL, STEARYL ALCOHOL, CETYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, STEARAMIDOPROPYL DIMETHYLAMINE, GLYCERIN, ARGININE, 2-OLEAMIDO-1,3-OCTADECANEDIOL, PHENOXYETHANOL, CHLORHEXIDINE DIHYDROCHLORIDE, ISOPROPYL ALCOHOL, CITRIC ACID, HEXYL CINNAMAL, PARFUM / FRAGRANCE. (F.I.L. C165863/2).",
3600550185263,Déodorant Pierre d'Alun 48H,"AQUA/WATER, PPG-15 STEARYL ETHER, CETEARYL ALCOHOL, POTASSIUM ALUM, CETEARETH-33, PARFUM/FRAGRANCE, PERLITE, DIMETHICONE, IODOPROPYNYL BUTYLCARBAMATE. (FIL C40236/1) ",
3600550187007,X-treme protection,"AQUA / WATER, STEARIC ACID, TRIETHANOLAMINE, PALMITIC ACID, GLYCERIN, ISOBUTANE, POLYSORBATE 20, BUTANE, COCAMIDE MEA, DIMETHICONE, DIMETHICONOL STEARATE, PARFUM / FRAGRANCE, ALPHA-ISOMETHYL IONONE, SODIUM CHLORIDE, COUMARIN, LIMONENE, PROPANE, LAURYL BETAlNE, POLYQUATERNIUM-7, HEXYL CINNAMAL, BUTYLPHENYL METHYLPROPIONAL, SODIUM BENZOATE, (F.I.L. C34988/1)",
3600550199338,Lait corps nutritif protecteur Huile d'abricot + Thé vert bio,"AQUA / WATER, GLYCERIN, CANOLA OIL, BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER, DICAPRYLYL ETHER, PROPANEDIOL, SUCROSE STEARATE, GLYCERYL STEARATE, GLYCERYL STEARATE CITRATE, ALOE BARBADENSIS / ALOE BARBADENSIS LEAF JUICE POWDER, BENZOIC ACID, BENZYL ALCOHOL, CAMELLIA SINENSIS LEAF EXTRACT, EUGENOL, GERANIOL, LIMONENE, LINALOOL, PRUNUS ARMENIACA KERNEL OIL / APRICOT KERNEL OIL, SODIUM HYDROXIDE, SORBIC ACID, STEARYL ALCOHOL, TOCOPHEROL, XANTHAN GUM, PARFUM / FRAGRANCE. (F.I.L. B166285/1)",http://en.openbeautyfacts.org/images/products/360/055/019/9338/front.6.400.jpg
3600550231830,Shampoing 2 en 1 ultra démêlant Amande - Fleur d'Oranger,"AQUA/WATER, SODIUM LAURETH SULFATE, POLYSORBATE 21, DISODIUM COCOAMPHODIACETATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, GLYCERIN, GLYCOL DISTEARATE, SODIUM CHLORIDE, PEG-7 GLYCERYL COCOATE, PEG-55 PROPYLENE GLYCOL OLEATE, CARBOMER, SODIUM GLYCOLATE, SODIUM BENZOATE, SODIUM LAURETH-8 SULFATE, SALICYLIC ACID, SODIUM OLETH SULFATE, SODIUM HYDROXIDE, MAGNESIUM LAURETH-8 SULFATE, MAGNESIUM LAURETH SULFATE, MAGNESIUM OLETH SULFATE, PRUNUS AMYGDALUS DULCIS EXTRACT / SWEET ALMOND FRUIT EXTRACT, DISODIUM RICINOLEAMIDO MEA-SULFOSUCCINATE, PROPYLENE GLYCOL, CITRUS AURANTIUM AMARA FLOWER EXTRACT / BITTER ORANGE FLOWER EXTRACT, CITRIC ACID, XANTHAN GUM, HEXYLENE GLYCOL, POLYQUATERNIUM-10, PARFUM / FRAGRANCE, (F.I.L. C48023/3).",
3600550231922,Gels Peaux Sensibles - Barbe 2/3 jours,"Aqua, palmitic acid, triethanolamine, isopentane, cocamide mea, glycerin, stearic acid, parfum, isobutane, stearyl heptanoate, stearyl caprylate, dimethiconol stearate, hydroxyethylcellulose, BHT, hydroxypropylcellulose, PEG-90M, aloe barbadensis / aloe barbadensis leaf juice, CI 42090",
3600550234558,Gel corps et cheveux bébés et adultes Aloe Vera,"Aqua/Water, Sucrose, Glycerin, Coco-Betaine, Disodium Cocoyl Glutamate, Potassium Sorbate, Sorbitol, Aloe Barbadensis/Aloe Barbadensis Leaf Juice, Parfum/Fragance, Sodium Chloride, Sodium Cocyl Glutamate, Sodium Benzoate, Sodium Hydroxide, Cyamopsis Tretragonolobus Gum/Guar Gum, Citric Acid, Xantham Gum, (FLL C159744/1)",http://en.openbeautyfacts.org/images/products/360/055/023/4558/front.6.400.jpg
3600550235784,Shampoing - cheveux fragiles,"AQUA / WATER, SUCROSE, DISODIUM COCOAMPHODIACETATE, DECYL GLUCOSIDE, GLYCERIN, DISODIUM COCOYL GLUTAMATE, SODIUM CHLORIDE, ALOE BARBADENSIS / ALOE BARBADENSIS LEAF JUICE, SODIUM GLYCOLATE, SODIUM BENZOATE, SODIUM COCOYL GLUTAMATE, SALICYLIC ACID, CHONDRUS CRISPUS (CARRAGEENAN), CITRIC ACID, XANTHAN GUM, PARFUM / FRAGRANCE. (F.I.L. C47322/2)",http://en.openbeautyfacts.org/images/products/360/055/023/5784/front.5.400.jpg
